SPREADSHEET									
									
FileID	FolioPage	SequentialPage	Author	CommentaryDate	CommentaryContent	Heading	HeadingTranslation	Transcription	TranscriptionTranslation
add_6782_f317	317	634	JS	28-Apr-12		E) 		Excessus maximi laterus supra $ b + c $ sit $ e $ 	Let the excess of the greatest side over $ b + c $ be $ e $ 
add_6782_f317	317	634	JS	28-Apr-12		E) 		reliqua duo sunt minora $ b + d $. 	the remaining two are less than $ b + d $ 
add_6782_f317	317	634	JS	28-Apr-12		E) 		maxium latus erit 	the greatest side will be 
add_6782_f317	317	634	JS	28-Apr-12		E) 		Examinatio. 	Examination 
add_6782_f317	317	634	JS	28-Apr-12		E) 		$ e $ in coeff 	$ e $ times the coefficient 
add_6782_f317	317	634	JS	28-Apr-12		E) 		Differentia. 	Difference 
add_6782_f317	317	634	JS	28-Apr-12		E) 		Aliter casus 	Another case 
add_6782_f317v	317v	635	JS	9-Nov-12	Blank page 				
add_6782_f318	318	636	JS	28-Apr-12	"An examination of the equation $ aaa - 18aa + 95a = 126 $, which has roots 2, 7, 9. This is one of several equations with multiple roots treated by Viète in De potestatum numerosa resolutione (Viète 1600b) . Harriot solved it in full on Add MS 6783 f. 187 . "	F) 			
add_6782_f318	318	636	JS	28-Apr-12		F) 		Triens coefficientis longituidnis. $ b - d $ 	A third of the longitudinal coefficient 
add_6782_f318	318	636	JS	28-Apr-12		F) 		Triplum quadratum. $ 3bb - 6bd + 3dd $. 	Three times the square 
add_6782_f318	318	636	JS	28-Apr-12		F) 		maius est coefficientibus planis per $ 3dd + 9cc - 9cd $. 	greater than the plane coefficient by 
add_6782_f318	318	636	JS	28-Apr-12		F) 		Duplus cubus e triente. $ b - d $. 	Twice the cube of the third 
add_6782_f318	318	636	JS	28-Apr-12		F) 		minor 	less than 
add_6782_f318	318	636	JS	28-Apr-12		F) 		$ b - d $ in coefficientibus planibus 	$ b - d $ times the plane coefficient 
add_6782_f318	318	636	JS	28-Apr-12		F) 		Excessus 	Excess 
add_6782_f318	318	636	JS	28-Apr-12		F) 		medium et maximum latus excedunt. $ b - d $. 	medium and maximum sides exceed 
add_6782_f318	318	636	JS	28-Apr-12		F) 		"sit unus vel alter excessu, $ e $. "	let one or other excess be $ e $ 
add_6782_f318	318	636	JS	28-Apr-12		F) 		"erit $ e = d $, excessus medij 1. adde $ b - d $ erit: $ b $ medium. erit $ e = 3c - 2d $, excessus maximi 3. adde $ b - d $ erit: $ b + 3c - 2d $ maximum. "	"if $ e = d $, the excess of the medium, add $ b - d $, then $ b $ will be the medium; if $ e = 3c - 2d $, the excess of the maximum, add $ b - d $, then $ b + 3c - 3d $ will be the maximum; "
add_6782_f318	318	636	JS	28-Apr-12		F) 		Examinatio 	Examination 
add_6782_f318	318	636	JS	28-Apr-12		F) 		$ 3c $ in $ 2d $ in coeff planis 	$ 3c $ times $ 2d $ times the plane coefficient 
add_6782_f318	318	636	JS	28-Apr-12		F) 		cubus $ 3c - 2d $ 	The cube of $ 3c - 2d $ 
add_6782_f318	318	636	JS	28-Apr-12		F) 		Differentia 	Difference 
add_6782_f318	318	636	JS	28-Apr-12		F) 		Operationes sunt in dorso D.1. 	The working is on the back of D.1. 
add_6782_f318v	318v	637	JS	16-Jan-13	Rough work on canonical equations 				
add_6782_f319	319	638	JS	28-Apr-12	"An examination of the equation $ aaa - 6aa + 12a = 8 $, which has roots 2, 2, 2. This is one of several equations with multiple roots treated by Viète in De potestatum numerosa resolutione (Viète 1600b) . Harriot solved it in full on Add MS 6783 f. 187 , and refers to it again in Add MS 6783 f. 188 . "	G) 			
add_6782_f319	319	638	JS	28-Apr-12		G) 		Triens coeff: long: $ b $ 	A third of the longitudinal coefficient 
add_6782_f319	319	638	JS	28-Apr-12		G) 		Triplum quadrat: $ 3bb = 3bb $ coeff. planis. 	"Three times the square is $ 3bb $, the plane coefficient. "
add_6782_f319	319	638	JS	28-Apr-12		G) 		Duplus cubus e triente. $ 2bbb $. 	Twice the cube of the third 
add_6782_f319	319	638	JS	28-Apr-12		G) 		$ b $ in coeff: planib. 	$ b $ times the plane coefficient 
add_6782_f319	319	638	JS	28-Apr-12		G) 		Tria latera igitur 	Therefore the three sides are 
add_6782_f319v	319v	639	JS	16-Jan-13	Rough work on cubic equations 				
add_6782_f320	320	640	JS	28-Apr-12	"This set of pages, lettered aa to au is connected to Harriot's treatise 'De generatione aequationum canonicarum' in Add MS 6783 f. 183 to f. 163 . On this first page, Harriot works out the multiplications   $ (a - b)(a - c)(a - d) $, $ (a - b)(a - c)(a + d) $, $ (a - b)(a + c)(a + d) $, $ (aa - bb)(a - d) $, $ (aa - bb)(a - d) $, $ (aa + bb)(a - d) $. In each case he writes down the values of $ a $ that reduce the resulting product to zero. For the second multiplication, for instance, he shows that the product becomes zero when $ a = b $ and $ a = c $ but not when $ a = d $. For similar content see Add MS 6783 f. 182 (d.2), f. 181 (d.3), f. 180 (d.4), and f. 178 (d.6).  "	aa) 			
add_6782_f320v	320v	641	JS	16-Jan-13	Rough work 				
add_6782_f321	321	642	JS	28-Apr-12	"This page contains multiplications similar to those on the previous page (Add MS 6782 f. 320 ) but now with the terms written as $ (b - a) $ instead of $ (a - b) $, and so on. Both versions are treated in Add MS 6783 f. 182 (d.2). "	ab) 			
add_6782_f321v	321v	643	JS	16-Jan-13	Rough work on canonical equations 				
add_6782_f322	322	644	JS	28-Apr-12	"A treatment of the equation arising from the multiplication $ (a - b)(a - c)(a + d) $, with a numerical example. For a more detailed treatment of the same equation see Add MS 6783 f. 181 (d.3). "	ac) 			
add_6782_f322	322	644	JS	18-Apr-12		ac) 		Fundamentum 	Foundation 
add_6782_f322v	322v	645	JS	16-Jan-13	Rough work on canonical equations 				
add_6782_f323	323	646	JS	28-Apr-12	"A continuation from Add MS 6782 f. 322 of work on the equation arising from the multiplication $ (a - b)(a - c)(a + d) $. Harriot states without proof the special form the equation will take when $ d = b + c $, when the term in $ aa $ vanishes. For a full derivation see Add MS 6783 f. 181 (d.3). Harriot calls this form of the cubic equation an 'elliptic' or 'Bombellian' equation. The special case where $ b = c $ he calls 'parabolic'. For Harriot's definitions of the hyperbolic, elliptic, and parabolic forms of a cubic equation without a square term, see Add MS 6783 f. 106 (e.8). On this page Harriot also gives the form the equation will take when $ bc = bd + cd $, when the term in $ a $ vanishes. For a full derivation see Add MS 6783 f. 181 (d.3). "	ad) 			
add_6782_f323	323	646	JS	18-Apr-12		ad) 		In charta ac) 	In sheet ac 
add_6782_f323	323	646	JS	18-Apr-12		ad) 		Eliptica. seu Bombellica si convertitur. 	"Elliptic, or the Bombellian kind if the signs are changed. "
add_6782_f323	323	646	JS	18-Apr-12		ad) 		Vide D.) 	See D.) 
add_6782_f323	323	646	JS	18-Apr-12		ad) 		æquatio parabolica. 	parabolic equation 
add_6782_f323	323	646	JS	18-Apr-12		ad) 		parabolica 	parabolic 
add_6782_f323	323	646	JS	18-Apr-12		ad) 		solummodo 	only 
add_6782_f323v	323v	647	JS	9-Nov-12	Blank page 				
add_6782_f324	324	648	JS	28-Apr-12	"On this page Harriot works with the multiplication from Add MS 6782 f. 322 and f. 323 , namely, $ (a - b)(a - c)(a + d) $, but now with the signs changed so that it becomes $ (a + b)(a + c)(a - d) $. As in Add MS 6782 f. 323 , he gives the special form of the equation that arises when $ d = b + c $, when the term in $ aa $ vanishes. For a full derivation see Add MS 6783 F. 180 (d.4). "	ae) Conversiones 	Changes of sign 		
add_6782_f324v	324v	649	JS	16-Jan-13	Rough work on canonical equations 				
add_6782_f325	325	650	JS	16-Jan-13	Blank page 				
add_6782_f325v	325v	651				f.8 			
add_6782_f326	326	652	JS	14-Nov-12	Rough work 				
add_6782_f326v	326v	653				f.8 			
add_6782_f327	327	654	JS	14-Nov-12	Rough work 				
add_6782_f327v	327v	655				f.8 			
add_6782_f328	328	656				"Invenire duas medias continue proportionales, inter datas. "	To find two mean proportionals between given quantities. 		
add_6782_f328	328	656	JS	15-May-13		"Invenire duas medias continue proportionales, inter datas. "	To find two mean proportionals between given quantities. 	"sit data maior: $ xy $. data minor: $ z $. oportet inter $ xy $ et $ z $ invenire duas medias continue proportionales. centro $ a $; intervallo $ \frac{xy}{2} $, describitur circulus $ cbe $. Agatur recti $ ab $, quæ $ = \frac{xy}{2} $ sit recta $ bc = z $ Et producetur $ bc $ versus $ d $ Ita fiat $ cd = cb $. Agatur $ dae $. Compleatur Rhombus $ abfe $ Agatur recta $ ahg $, ita ut $ hg = ab $. Et producetur $ ga $ ad $ n $. Dico quod: $ cb $, $ og $, $ gb $, $ on $, sunt continue proportionales. Nam* "	"Let the greater given quantity be $ xy $, and the lesser given quantity be $ z $. Between $ xy $ and $ z $ one must find two continued proportionals. With centre $ a $ and radius $ \frac{xy}{2} $, draw the circle $ cbe $. Construct the line $ ab $ which equals $ \frac{xy}{2} $ and let the line $ bc = z $ and extend $ bc $ towards $ d $. Thus $ cd = cb $. Construct $ dae $. Complete the rhombus $ abfe $ Construct the line $ ahg $ so that $ hg = ab $. And extend $ ga $ towards $ n $. I say that $ cb $, $ og $, $ gb $, $ on $, are continyued proportionals. For* "
add_6782_f328v	328v	657	JS	9-Nov-12	Blank page 				
add_6782_f329	329	658	JS	16-Jan-13	Rough work 				
add_6782_f329v	329v	659	JS	4-Oct-13	"The reference on this page is to Archimedes, In quadraturam praboles (Archimedes 1558, Prop 23) "				
add_6782_f329v	329v	659	JS	28-Mar-12				Archimedes de quadrat: parabola prop: 23. pa: 21. 	"Archimedes, De quadratura parabola, Proposition 23, page 21. "
add_6782_f329v	329v	659	JS	28-Mar-12				decrescentes 	decreasing 
add_6782_f329v	329v	659	JS	28-Mar-12				crescentes 	increasing 
add_6782_f330	330	660	JS	28-Mar-12	"This page is a continuation of Add MS 6783 f. 44v . Note 3 gives the triangular numbers in general algebraic notation: $ \frac{n}{1} $, $ \frac{n(n + 1)}{1 \times 2} $, $ \frac{n(n + 1)(n + 2)}{1 \times 2 \times 3} $, $ \frac{n(n + 1)(n + 2)(n + 3)}{1 \times 2 \times 3 \times 4} $. On the right these formula are given labels that in modern subscript notation would be $ p_1 $, $ p_2 $, $ p_3 $, and so on. In the fourth notation, in the lower half of the page, p has been replaced by v, and the terms have been multiplied out to give a one-line expression (or in Harriot's terms, an equation) instead of a fraction. See also page 1 of the 'Magisteria' (Add MS 6782 f. 108 ). "				
add_6782_f330	330	660	JS	28-Mar-12				3. Generalis notatio triangularium in notis generalibus. 	3. General notation for triangular numbers in general symbols. 
add_6782_f330	330	660	JS	28-Mar-12				Melius ad continuam additionem triangularium. 	Better for continual addition of triangular numbers. 
add_6782_f330	330	660	JS	28-Mar-12				4. Quarta notatio per æquationes. 	"4. Fourth notation, by means of equations. "
add_6782_f330v	330v	661	JS	8-Aug-12	This page contains two magic squares. It also shows the digits 0 to 9 written in their Arabic form and in characters composed only of straight lines (see also Add MS 6782 f. 30v ). 				
add_6782_f331	331	662	JS	28-Mar-12	"This appears to be the 'other paper' referred to on Add MS 6782 f. 38 , since the table at the top of this page is the same as the one that appears there. On the right, the first few entries from the third and fourth columns are written in factorial form, showing why the ratios of the entries in the first two rows are 1 : 6 and 2 : 5. "	Of combinations. 			
add_6782_f331	331	662	JS	28-Mar-12		Of combinations. 		Questi minuti numerator multiplicatur per 2. & denominator per 5. 	"The numerator of these fractions is multiplied by 2 etc., the denominator by 5. "
add_6782_f331	331	662	JS	28-Mar-12		Of combinations. 		Ergo tertius et quartus habent ratione ut 2 ad 5. 	Therefore the third and the fourth have a ratio of 2 to 5. 
add_6782_f331	331	662	JS	28-Mar-12		Of combinations. 		unde ratio in omnibus. 	whence the ratio in all of them. 
add_6782_f331v	331v	663	JS	14-Jan-13	Rough work on combinations 				
add_6782_f332	332	664	JS	28-Mar-12	"A table of factorials from 1! = 1, to 25! = 15,511,210,043,330,985,984,000,000. "	For Transpositions. 			
add_6782_f332v	332v	665	JS	9-Nov-12	Blank page 				
add_6782_f333	333	666	JS	12-Jan-13	Rough work on difference tables 				
add_6782_f333v	333v	667	JS	9-Nov-12	Blank page 				
add_6782_f334	334	668	JS	12-Jan-13	Rough work on difference tables 				
add_6782_f334v	334v	669	JS	16-Jan-13	Rough work 				
add_6782_f335	335	670	JS	28-Mar-12	"The same information as in Add MS 6782 f. 336 , now presented slightly differently. "	Progressiones crescentes; quarum principia sunt quivis numeri. 	Increasing progressions; of which the first terms are any numbers. 		
add_6782_f335	335	670	JS	28-Mar-12		Progressiones crescentes; quarum principia sunt quivis numeri. 	Increasing progressions; of which the first terms are any numbers. 	Melior forma sive optime. 	"A better form, perhaps the best. "
add_6782_f335v	335v	671	JS	16-Jan-13	Rough work 				
add_6782_f336	336	672	JS	28-Mar-12	"General formulae for the entries in a table generated from a constant difference $ e $, where every column is increasing (as signified by the symbols _ above each column). The first entry in column 1 is $ p $. The first entry in column 2 is $ p^2 $ (where 2 is a superscript, not a power). The first entry in column 3 is $ p^3 $ (where 3 is a superscript, not a power). And so on. "	"progressiones crescentes, quarum principia sunt quibus numeri. "	"increasing progressions, of which the first terms are any numbers. "		
add_6782_f336	336	672	JS	28-Mar-12		"progressiones crescentes, quarum principia sunt quibus numeri. "	"increasing progressions, of which the first terms are any numbers. "	Vide meliorem formam in alia Charta. 	See a better form in the other sheet. 
add_6782_f336v	336v	673	JS	11-Jan-13	Rough work 				
add_6782_f337	337	674	JS	2-Aug-12	"These are the symbols Harriot devised in 1585 for writing down the native Indian language of Algonquin. In the right-hand column there are 12 vowels followed by 24 consonants. In the left-hand column are words representing each sound. The sounds and then the words are transcribed here from Harriot's notes on another copy of this page, now held at Westminster School, London, and reproduced in Stedall 2007 . "				
add_6782_f337	337	674						"as (a) in all, tall, fall, call as (o) in ore, for, core as (a) in arrow, man, pan as (u) in us, upon, but, cut as (a) in ape, ale, any , are as (e) in erbe, end, the as (i) in ise, ire, pipe as (e) in he, shee, or (ee) in thee, eele. (in barbarouse wordes only and not to be expressed viva voce.) as (o) in so, no, otes. as (o) in do, to, shoe as (y) in yea, yes, day as (w) in way, was, now, sow as (r) in roote as (l) in lake as (z) in zone, zachary as the French (i) in je, jeter, or as (g) in hodge, iudge as (s) in sault, samon as (sh) in she, shoe as (m) in man as (n) in not as (ng) in king, fling, thing (or (n) in knave) as (v) in vine, geve as (th) in the, thine, there as (gh) in some barabrouse wordes as (f) in fling, fear, of as (th) in thing, thorne as (ch) in some barbarouse wordes or as the Greeke $ \chi $ as (h) in hat, he, oh as (b) in borde, but as (d) in do, grudge, good as (g) in good, god, geve, hog as (p) in pan as (t) in tooth, to, ten, hat as (c) in corne or as (k) in keepe "	
add_6782_f337	337	674						armes. ore. arow. urchin. aye. err. ice. eele. (in barbarous words only and not to be expressed viva voce.) oates. oon. ye. ne. root. lake. zone. je. sault. shoo. men. nete. gna. vine. thing. ghi. flinge. thorne. chi. bore. drudge. gold. pan. toothe corne. 	
add_6782_f337v	337v	675	JS	9-Nov-12	Blank page 				
add_6782_f338	338	676	JS	16-Jan-13	Rough work 				
add_6782_f338v	338v	677	JS	16-Jan-13	Rough work 				
add_6782_f339	339	678							
add_6782_f339	339	678						"Ut 4, ad: 2. ita 6: ad 3. Termini sunt inæquales Rationes æquales Comparationes seu respectis similes Similitudo uno et eandem. "	
add_6782_f339v	339v	679	JS	16-Jan-13	Blank page 				
add_6782_f340	340	680				4 continue proportionales 	4 continued proportionals 		
add_6782_f340	340	680	JS	15-May-13		4 continue proportionales 	4 continued proportionals 	Data: $ b $. minima. $ c $. quarta minus 2 	Given: $ b $ the minimum $ c $ the fourth minus the second. 
add_6782_f340	340	680	JS	15-May-13		4 continue proportionales 	4 continued proportionals 	Data. $ b $. maxima vel minima. $ c $. 4 + 2 	Given: $ b $ the maximum $ c $ the fourth plus the second. 
add_6782_f340	340	680	JS	15-May-13		4 continue proportionales 	4 continued proportionals 	data: $ b $. maxima. $ c $. 2 – 4 	Given: $ b $ the maximum $ c $ the second minus the fourth. 
add_6782_f340	340	680	JS	15-May-13		4 continue proportionales 	4 continued proportionals 	Data $ b $. secunda. $ c $. 4 – $ a $. 	Given: $ b $ the second. $ c $ the fourth minus $ a $. 
add_6782_f340	340	680	JS	15-May-13		4 continue proportionales 	4 continued proportionals 	$ b $. secunda. $ c $. 4 + $ a $. 	$ b $ the second. $ c $ the fourth plus $ a $. 
add_6782_f340	340	680	JS	15-May-13		4 continue proportionales 	4 continued proportionals 	$ b $. secunda. $ c $. $ a $ – 4. 	$ b $ the second. $ c $ $ a $ minus the fourth. 
add_6782_f340v	340v	681	JS	9-Nov-12	Blank page 				
add_6782_f341	341	682				4 continue proportionales 	4 continued proportionals 		
add_6782_f341v	341v	683	JS	9-Nov-12	Blank page 				
add_6782_f342	342	684				4 continue proportionales 	4 continued proportionals 		
add_6782_f342v	342v	685	JS	9-Nov-12	Blank page 				
add_6782_f343	343	686				4 continue proportionales 	4 continued proportionals 		
add_6782_f343v	343v	687	JS	9-Nov-12	Blank page 				
add_6782_f344	344	688				4 continue proportionales 	4 continued proportionals 		
add_6782_f344v	344v	689	JS	9-Nov-12	Blank page 				
add_6782_f345	345	690	JS	15-May-13	Rough work for Add MS 6782 f. 340 to f. 344 . 				
add_6782_f345v	345v	691	JS	16-Jan-13	Rough work 				
add_6782_f346	346	692	JS	16-Jan-13	Rough work 				
add_6782_f346v	346v	693	JS	16-Jan-13	Rough work 				
add_6782_f347	347	694	JS	28-Mar-12	The table from page 12 of the 'Magisteria' (Add MS 6782 f. 119 ). 				
add_6782_f347v	347v	695	JS	9-Nov-12	Blank page 				
add_6782_f348	348	696	JS	28-Mar-12	"See page 5 of the 'Magisteria' (Add MS 6782 f. 112 ), which contains the same numerical tables. "				
add_6782_f348v	348v	697	JS	28-Mar-12	"See page 7 of the 'Magisteria' (Add MS 6782 f. 114 ), which contains the first two numerical tables. "				
add_6782_f349	349	698	JS	28-Mar-12	"Formulae for entries in the $ d $, $ c $, and $ b $ columns of a difference table; see page 16 of the 'Magisteria' (Add MS 6782 f. 123 ). "				
add_6782_f349v	349v	699	JS	9-Nov-12	Blank page 				
add_6782_f350	350	700	JS	16-Jan-13	Rough work 				
add_6782_f350v	350v	701	JS	9-Nov-12	Blank page 				
add_6782_f351	351	702	JS	16-Jan-13	Rough work 				
add_6782_f351v	351v	703	JS	9-Nov-12	Blank page 				
add_6782_f352	352	704	JS	16-Jan-13	Rough work 				
add_6782_f352v	352v	705	JS	16-Jan-13	Rough work 				
add_6782_f353	353	706	JS	16-Jan-13	Rough work 				
add_6782_f353v	353v	707	JS	16-Jan-13	Blank page 				
add_6782_f354	354	708	JS	28-Apr-12	"Squares of $ (b + c) $, $ (b + c + d) $, $ (b + c + d + f) $. The page also shows the calculation $ (b + c)(b - c) $. "	Quadrata e polynomia radice 	Squares from polynomial roots. 		
add_6782_f354v	354v	709	JS	9-Nov-12	Blank page 				
add_6782_f355	355	710	JS	28-Apr-12	"Squares of $ (b + c – d) $, $ (b – c + d) $, $ (b – c – d) $, and of $ (b + c + d – f) $, $ (b + c – d – f) $, $ (b – c – d – f) $, $ (b – c + d – f) $. "	Quadrata e polynomia radice 	Squares from polynomial roots. 		
add_6782_f355v	355v	711	JS	9-Nov-12	Blank page 				
add_6782_f356	356	712	JS	28-Apr-12	The square and cube of $ (b + c + d) $. 				
add_6782_f356v	356v	713	JS	9-Nov-12	Blank page 				
add_6782_f357	357	714	JS	28-Apr-12	Powers of $ (b + c) $ up to $ (b + c)^6 $. 	potentia e binomia radice 	powers from binomial roots 		
add_6782_f357	357	714	JS	12-Apr-12		potentia e binomia radice 	powers from binomial roots 	solidum 	solid 
add_6782_f357v	357v	715	JS	9-Nov-12	Blank page 				
add_6782_f358	358	716	JS	28-Apr-12	Cubes of $ (b + c + d + f) $ and $ (b + c + d + f + g) $. 				
add_6782_f358v	358v	717	JS	9-Nov-12	Blank page 				
add_6782_f359	359	718	JS	16-Jan-13	Rough work 				
add_6782_f359v	359v	719	JS	9-Nov-12	Blank page 				
add_6782_f360	360	720				f.8) 			
add_6782_f360v	360v	721	JS	16-Jan-13	Rough work on quartic equations 				
add_6782_f361	361	722	JS	16-Jan-13	Rough work on quartic equations 				
add_6782_f361v	361v	723	JS	16-Jan-13	Rough work 				
add_6782_f362	362	724	JS	19-Jun-12	"This page refers to Aristotle's Physics, Books V and VI, where Aristotle defines what it means for things to be together or apart, in contact, or continuous. The definitions may be paraphrased as follows: Things are said to be together if they are in one place, apart if they are in different places. Things are said to be in contact if their extremities are together. Things are said to be continuous if the touching limits of each become one and the same. "	De infinitis. De continuo. 	On infinity. On the continuum. 		
add_6782_f362	362	724				De infinitis. De continuo. 	On infinity. On the continuum. 	"Aristotle in the beginning of his 6th booke of his physicks, & in the 26th treatise of the 5th booke, defineth those thinges to be And in the 22nd treatise of the said 5th booke that: . . "	
add_6782_f362	362	724				De infinitis. De continuo. 	On infinity. On the continuum. 	"Now for the of the definitions as also of their truth. Let us understand first two cubes A & B to be separate, that is, to be in diverse planes, extremes & all. "	
add_6782_f362v	362v	725	JS	9-Nov-12	Blank page 				
add_6782_f363	363	726				De Infinitis progressionibus 	On infinite progressions 		
add_6782_f363	363	726				De Infinitis progressionibus 	On infinite progressions 	In progressions that be infinite be they increasing or decreasing. 	
add_6782_f363	363	726				De Infinitis progressionibus 	On infinite progressions 	There are these passes. 	
add_6782_f363	363	726				De Infinitis progressionibus 	On infinite progressions 	"First to a quantity that haveth no rate to the first quantity given, or rather because betwixt positive quantityes there is a positive rate, I may call that rate infinite either in great- ness or litles according to the , in respect of the first quantity given. "	
add_6782_f363	363	726				De Infinitis progressionibus 	On infinite progressions 	Yet in respecte of the progression following it is divisible or mul- tiplicable till the progression being infinite hath for his second passe also a quantity infinite rate. 	
add_6782_f363	363	726				De Infinitis progressionibus 	On infinite progressions 	Which is not only infinite in respecte of the first quantity of the last progression; but infinitely infinite in respect of the first in the first progresse. 	
add_6782_f363	363	726				De Infinitis progressionibus 	On infinite progressions 	"And also the summe of the second pro- gression is infinite in respect of the first summe of the first pro- gression, or the first quantity of all. "	
add_6782_f363	363	726				De Infinitis progressionibus 	On infinite progressions 	"And so a third, fourth & infinite other progressions and passes; of which any quantity or the summe of all infinitely all, is of an infinite quantity in greatness of litleness in respect, of the summe or first quantity of the first progression. "	
add_6782_f363	363	726				De Infinitis progressionibus 	On infinite progressions 	And yet last in decreasing progressions we must needes under- stand a quantity absolutely indivisible; but multiplicable infinitely infinite till a quantity absolutely immultiplicable be produced which I may call universally infinite. 	
add_6782_f363	363	726				De Infinitis progressionibus 	On infinite progressions 	"And in increasing progressions we must needes understand that last there must be a quantity immultiplicable absolute, but divisible infinitely infinite till that quantity be issued that is absolutely indivisble. "	
add_6782_f363	363	726				De Infinitis progressionibus 	On infinite progressions 	"That such quantity which I call universally infinite: hath not only act rationall, by supposition, or by consequence from supposition: but also act reall, or existence: in an instant, having actuall being, or in time, passed by motion both finite & infinite: with many reall consequences or properties consequent; & accidents adioyning: shalbe declared in the papers following. "	
add_6782_f363v	363v	727	JS	9-Nov-12	Blank page 				
add_6782_f364	364	728				De Infinitis. 	On infinity 		
add_6782_f364	364	728				De Infinitis. 	On infinity 	Seing that any finite line will subtend an angle at summe distance; as let $ bc $ subtend the angle $ bac $. 	
add_6782_f364	364	728				De Infinitis. 	On infinity 	"Then a line double to $ bc $, which let be $ de $, will subtend the same angle at a double distance, so that $ bd $ will be aequall to $ ab $. "	
add_6782_f364	364	728				De Infinitis. 	On infinity 	In those subtensions I understand that the poynt $ a $ be perpendicular to the middle of the subtendent lines. 	
add_6782_f364	364	728				De Infinitis. 	On infinity 	as also in all the others which follow. 	
add_6782_f364	364	728				De Infinitis. 	On infinity 	Now I suppose $ bc $ to be removed to a further distance from the poynt $ a $. 	
add_6782_f364	364	728				De Infinitis. 	On infinity 	Then the angle $ bac $ subtended must be lesse than before. 	
add_6782_f364	364	728				De Infinitis. 	On infinity 	And $ de $. shall subtend the same angle at a double distance as before. 	
add_6782_f364	364	728				De Infinitis. 	On infinity 	And this is true continually that the further $ bc $ is removed the lesse angle it subtendeth & $ de $ always must subtend the same angle at a double distance. 	
add_6782_f364	364	728				De Infinitis. 	On infinity 	Then I suppose $ bc $ to be removed to an infinite distance; at which distance the supposition altereth not the quantity of $ bc $. but the consequence is of the angle. 	
add_6782_f364	364	728				De Infinitis. 	On infinity 	"Which wilbe, that the angle then subtended to be of an infinite quantity in litleness in respecte of the former angles. "	
add_6782_f364	364	728				De Infinitis. 	On infinity 	Yet it cannot be sayd to be no angle negatively because it is positive. & it must also follow that the line $ de $ must subtend the same positive angle at a double distance. 	
add_6782_f364	364	728				De Infinitis. 	On infinity 	Which is Double to the former infinite distance. 	
add_6782_f364	364	728				De Infinitis. 	On infinity 	"Also, let the distance of the subtendents be nearer infinite, it cannot be otherwise inferred but that the lines $ af $ & $ ag $ though infinite, be , because $ bc $ & $ de $ are betweene them, & have agreement or concurrence but only in the poynt $ a $, in no distance out of the poynt $ a $. "	
add_6782_f364	364	728				De Infinitis. 	On infinity 	"And yet the nearness of there congruence & conrrence in all other partes at the utmost is such, that although they be remote; the angle is of no proportion explicable by nomber finite, but infinite , to any other angle which we call finite. "	
add_6782_f364	364	728				De Infinitis. 	On infinity 	"The like inexplicable proportion is of the lines $ de $ & $ bc $, to there infinite distance position from $ a $. "	
add_6782_f364	364	728				De Infinitis. 	On infinity 	"And yet the sayd lines $ de $ & $ bc $. as also that infinite litle or improportio- nable angle is divisible still . & still, although improportionable yet in an other respect, that is to say of his owne partes, is proportionable. "	
add_6782_f364v	364v	729	JS	9-Nov-12	Blank page 				
add_6782_f365	365	730				De Infinitis. 	On infinity 		
add_6782_f365	365	730				De Infinitis. 	On infinity 	That in a finite time an infinite space may be moved 	
add_6782_f365	365	730				De Infinitis. 	On infinity 	It is now convenient that $ cf $ be in this line. 	
add_6782_f365	365	730				De Infinitis. 	On infinity 	"Suppose the line $ cef $ to be infinite, & the line $ ab $ suppose to revolve & describe a circle in a finite time, fro $ b $ towards $ g $. $ ab $ doth first respect $ c $, then $ d $, after $ e $, & so forth successively no poynt in the infinite line is unrespected by that time the line $ ab $ cometh to $ ag $ where then the line is parallel & cutteth not the former line infinite. "	
add_6782_f365	365	730				De Infinitis. 	On infinity 	"Now seing that a motion may be of any thing according the continuall succession of a poynt, as well in respect of . "	
add_6782_f365	365	730				De Infinitis. 	On infinity 	"Whatsoever may be or not be in respect of the moment, it maketh no matter: the purpose is manifest. "	
add_6782_f365	365	730				De Infinitis. 	On infinity 	Consequentia Accidentis quædam huius motus. 	
add_6782_f365	365	730				De Infinitis. 	On infinity 	The line $ ab $ having moved till he comes to be $ ah $ that is parallel to $ cf $. & so that continuing his motion of revolution: 	
add_6782_f365	365	730				De Infinitis. 	On infinity 	The lines are parallel but in one instant. 	
add_6782_f365	365	730				De Infinitis. 	On infinity 	They never cut at an infinite distance but at that instant they are parallel. 	
add_6782_f365	365	730				De Infinitis. 	On infinity 	"And if they cut then, they must cut & then being right lines there must be no space betwixte them, but there distance by supposition is more than the line $ ab $. "	
add_6782_f365	365	730				De Infinitis. 	On infinity 	Which implies contradiction. 	
add_6782_f365	365	730				De Infinitis. 	On infinity 	And yet there must be a cutting at an infinite distance or else all the poyntes of the infinite line could not have been respected. & 	
add_6782_f365	365	730				De Infinitis. 	On infinity 	"if that be not some part of the infinite line, that is some quantity finite is only cut; & that is at a finite distance; & then it maketh an angle at the greatest distance of such cutting: from that cutting the line by motion came to be parallel: That motion is made in an instant or in time. "	
add_6782_f365	365	730				De Infinitis. 	On infinity 	"If in time, then in half the time the cutting must be further than the supposed furthest; "	
add_6782_f365	365	730				De Infinitis. 	On infinity 	"If in an instant, our line wilbe in two places in one instant; . "	
